itemName,itemUrl,specifications,price,imageUrl,rating
Acer Predator Ice Tunnel Mousepad,https://www.flipkart.com//acer-predator-ice-tunnel-mousepad/p/itmfabkbeynh8a77?pid=ACCFABKBEYX5MGYZ&lid=LSTACCFABKBEYX5MGYZRP8RYZ&marketplace=FLIPKART&srno=s_3_82&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCFABKBEYX5MGYZ.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Multicolor'],"₹1,299",https://rukminim1.flixcart.com/image/612/612/jo8xg280/mousepad/g/y/z/acer-predator-ice-tunnel-original-imafar75kazpdzve.jpeg?q=70,4.5
"TECHON Wired Mouse For Laptop, PC | USB Wired Optical M...",https://www.flipkart.com//techon-wired-mouse-laptop-pc-usb-optical-desktop/p/itmfbr5kzdwh2vgz?pid=ACCFBHGNCBH2KS3D&lid=LSTACCFBHGNCBH2KS3DDCU0T7&marketplace=FLIPKART&srno=s_3_83&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCFBHGNCBH2KS3D.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,"['USB 2.0', 'Black']",₹179,https://rukminim1.flixcart.com/image/612/612/jpodaq80/mouse/s/3/d/techon-wired-mouse-for-laptop-pc-usb-wired-optical-mouse-for-original-imafbuyvg89kttgn.jpeg?q=70,4
Acer 23.6 inch Full HD LED Backlit Gaming Monitor (KG24...,https://www.flipkart.com//acer-23-6-inch-full-hd-led-backlit-gaming-monitor-kg241qp/p/itm58d07871aa8e8?pid=MONFKF9SWQXPZWGC&lid=LSTMONFKF9SWQXPZWGCO3LKLT&marketplace=FLIPKART&srno=s_3_84&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.MONFKF9SWQXPZWGC.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Response Time: 1 ms'],"₹12,349",https://rukminim1.flixcart.com/image/612/612/k47cgi80/monitor/w/g/c/kg241qp-um-ux1si-p01-acer-original-imafn5n2pszhzvjt.jpeg?q=70,4.5
Acer 27 inch 4K Ultra HD LED Backlit IPS Panel Gaming M...,https://www.flipkart.com//acer-27-inch-4k-ultra-hd-led-backlit-ips-panel-gaming-monitor-xv273k/p/itm9c7dd90644494?pid=MONFN5NGXGFGBDFM&lid=LSTMONFN5NGXGFGBDFM4ULJ2R&marketplace=FLIPKART&srno=s_3_85&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.MONFN5NGXGFGBDFM.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Response Time: 1 ms'],"₹54,999",https://rukminim1.flixcart.com/image/612/612/k547l3k0/monitor/d/f/m/xv273k-um-hx3si-p01-acer-original-imafnvgh7vmjqbd9.jpeg?q=70,
"TECHON Wired Mouse For Laptop, PC | USB Wired Optical M...",https://www.flipkart.com//techon-wired-mouse-laptop-pc-usb-optical-desktop/p/itmfbr5kzdwh2vgz?pid=ACCFBHGNURBGCEZG&lid=LSTACCFBHGNURBGCEZGJ8HMPU&marketplace=FLIPKART&srno=s_3_86&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCFBHGNURBGCEZG.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,"['USB 2.0', 'Red']",₹179,https://rukminim1.flixcart.com/image/612/612/jpodaq80/mouse/e/z/g/techon-wired-mouse-for-laptop-pc-usb-wired-optical-mouse-for-original-imafbuyv6vsgckbw.jpeg?q=70,4
Acer Predator Magma Battle XXL Mousepad,https://www.flipkart.com//acer-predator-magma-battle-xxl-mousepad/p/itmfabkbspn3wn4n?pid=ACCFABKBSCRKQ8RC&lid=LSTACCFABKBSCRKQ8RCKW1QRR&marketplace=FLIPKART&srno=s_3_87&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCFABKBSCRKQ8RC.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Multicolor'],"₹2,199",https://rukminim1.flixcart.com/image/612/612/jo8xg280/mousepad/8/r/c/acer-predator-magma-battle-xxl-original-imafar75pjk57cad.jpeg?q=70,
Acer Predator Alien Jungle Mousepad,https://www.flipkart.com//acer-predator-alien-jungle-mousepad/p/itmfabkbyjyptekh?pid=ACCFABKBEGZBATRN&lid=LSTACCFABKBEGZBATRNTTDTRA&marketplace=FLIPKART&srno=s_3_88&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCFABKBEGZBATRN.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Multicolor'],"₹1,299",https://rukminim1.flixcart.com/image/612/612/jo8xg280/mousepad/t/r/n/acer-predator-alien-jungle-original-imafar75zrtfzrnt.jpeg?q=70,4.7
LipiWorld Projector Universal for  and More BENQ DELL C...,https://www.flipkart.com//lipiworld-projector-universal-more-benq-dell-casio-epson-hitachi-hp-jvc-lg-sanyo-sony-remote-controller/p/itm1c59c4eec7278?pid=REMFPJ85UZPFY7XU&lid=LSTREMFPJ85UZPFY7XUTLBFTE&marketplace=FLIPKART&srno=s_3_89&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.REMFPJ85UZPFY7XU.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Black'],₹479,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,
Acer 27 inch WQHD IPS Panel Gaming Monitor (XB271HU),https://www.flipkart.com//acer-27-inch-wqhd-ips-panel-gaming-monitor-xb271hu/p/itmfdrzuzghzeyfr?pid=MONFDRZU2VSPHXH7&lid=LSTMONFDRZU2VSPHXH7D2GOLK&marketplace=FLIPKART&srno=s_3_90&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.MONFDRZU2VSPHXH7.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['G-Sync Compatible'],"₹40,999",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,5
Acer 24 inch HD Gaming Monitor (GN246HL),https://www.flipkart.com//acer-24-inch-hd-gaming-monitor-gn246hl/p/itmf2tf2eh9mvhp4?pid=MONF2SG9GGPNRVGG&lid=LSTMONF2SG9GGPNRVGGB6FLZN&marketplace=FLIPKART&srno=s_3_91&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.MONF2SG9GGPNRVGG.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Refresh Rate: 144'],"₹14,999",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,4.5
LipiWorld High Sensitivity 2.4ghz 1600dpi Optical Wirel...,https://www.flipkart.com//lipiworld-high-sensitivity-2-4ghz-1600dpi-optical-wireless-mouse/p/itmfcz8bhvwhvhxv?pid=ACCFCNVHJ3PHMGVM&lid=LSTACCFCNVHJ3PHMGVMXJKIRV&marketplace=FLIPKART&srno=s_3_92&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCFCNVHJ3PHMGVM.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,"['USB 2.0', 'Multicolor']",₹349,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,4
Acer Core i5 (8400) (8 GB RAM/2 TB Hard Disk/Windows 10...,https://www.flipkart.com//acer-core-i5-8400-8-gb-ram-2-tb-hard-disk-windows-10-64-bit-4-graphics-memory-gaming-tower/p/itmde4dd626ac305?pid=CPUFB6NDFHYFRSFX&lid=LSTCPUFB6NDFHYFRSFXNBEYGQ&marketplace=FLIPKART&srno=s_3_93&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.CPUFB6NDFHYFRSFX.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Predator Orion 3000 (DG.E11SI.004)'],"₹59,990",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,
Acer 27 inch Full HD IPS Panel Monitor (ET271),https://www.flipkart.com//acer-27-inch-full-hd-ips-panel-monitor-et271/p/itmfbt32ywncdtpb?pid=MONFBSQZXQYGETSK&lid=LSTMONFBSQZXQYGETSKUO1YDH&marketplace=FLIPKART&srno=s_3_94&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.MONFBSQZXQYGETSK.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,"['HDMI', 'VGA']","₹12,999",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,4.4
TECHON to-77 Wired Optical Mouse,https://www.flipkart.com//techon-to-77-wired-optical-mouse/p/itmf22wcyeyft3ub?pid=ACCF225SHCCTNB8H&lid=LSTACCF225SHCCTNB8HYH0ZU3&marketplace=FLIPKART&srno=s_3_95&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCF225SHCCTNB8H.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,"['USB 2.0', 'Black']",₹299,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,3.4
Acer C200 Portable Projector,https://www.flipkart.com//acer-c200-portable-projector/p/itmfcvqsmgzxd4hw?pid=PROFCVQSHJCUH8XS&lid=LSTPROFCVQSHJCUH8XSST72DK&marketplace=FLIPKART&srno=s_3_96&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.PROFCVQSHJCUH8XS.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Black'],"₹17,099",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,3.8
Acer Core i7 (7700) (16 GB RAM/1 TB Hard Disk/Windows 1...,https://www.flipkart.com//acer-core-i7-7700-16-gb-ram-1-tb-hard-disk-windows-10-64-bit-3-graphics-memory-full-tower/p/itmff6s3vffdwmsz?pid=CPUFF6S3CZS7UQVW&lid=LSTCPUFF6S3CZS7UQVWEWVA7O&marketplace=FLIPKART&srno=s_3_97&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.CPUFF6S3CZS7UQVW.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Predator G1-710 Gaming'],"₹1,19,990",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,5
Terabyte vintage Wired Optical Mouse,https://www.flipkart.com//terabyte-vintage-wired-optical-mouse/p/itmfapaesfjhku94?pid=ACCFAP8BGZF6DV5H&lid=LSTACCFAP8BGZF6DV5HKCDRXZ&marketplace=FLIPKART&srno=s_3_98&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCFAP8BGZF6DV5H.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,"['USB 2.0', 'Black']",₹249,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,4.3
Acer 5755/5830 v3-571-771-551 (22) Internal Laptop Keyb...,https://www.flipkart.com//acer-5755-5830-v3-571-771-551-22-internal-laptop-keyboard/p/itmezwchzhgyybgt?pid=ACCEZWYBHT2RFZBK&lid=LSTACCEZWYBHT2RFZBKUDNVCO&marketplace=FLIPKART&srno=s_3_99&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCEZWYBHT2RFZBK.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Black'],₹800,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,3.6
Cooldone Back Cover for YU Ace Mobile Back Cover,https://www.flipkart.com//cooldone-back-cover-yu-ace-mobile/p/itmf925rf4jbnzpp?pid=ACCF925ZMB67ZGB5&lid=LSTACCF925ZMB67ZGB5ZOZQDU&marketplace=FLIPKART&srno=s_3_100&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCF925ZMB67ZGB5.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,"['Multicolor', 'Grip Case', 'Silicon']",₹198,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,3.1
Acer 19.5 inch HD LED Backlit Monitor (K202HQL),https://www.flipkart.com//acer-19-5-inch-hd-led-backlit-monitor-k202hql/p/itmfdrzuefsg2krk?pid=MONFDRZUSYTTKGEY&lid=LSTMONFDRZUSYTTKGEYCXVXRB&marketplace=FLIPKART&srno=s_3_101&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.MONFDRZUSYTTKGEY.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['VGA'],"₹4,999",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,4.4
Acer 18.5 inch HD LED Backlit IPS Panel Monitor (EB192Q...,https://www.flipkart.com//acer-18-5-inch-hd-led-backlit-ips-panel-monitor-eb192q/p/itmfcvqwqgh4euet?pid=MONFDFDJYH2KHWXB&lid=LSTMONFDFDJYH2KHWXBBGK7G1&marketplace=FLIPKART&srno=s_3_102&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.MONFDFDJYH2KHWXB.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['VGA'],"₹4,599",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,4.3
Cooldone Back Cover for YU Ace Mobile Back Cover,https://www.flipkart.com//cooldone-back-cover-yu-ace-mobile/p/itmf925thwufy285?pid=ACCF925PCC8YBHFD&lid=LSTACCF925PCC8YBHFDDVEGOE&marketplace=FLIPKART&srno=s_3_103&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCF925PCC8YBHFD.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,"['Multicolor', 'Grip Case', 'Silicon']",₹198,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,
Acer KP.18001.005 180 W Adapter,https://www.flipkart.com//acer-kp-18001-005-180-w-adapter/p/itmfc59da626e0ac?pid=ACCFZREVMSAKZ2BU&lid=LSTACCFZREVMSAKZ2BUVGTBNI&marketplace=FLIPKART&srno=s_3_104&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCFZREVMSAKZ2BU.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,[],"₹6,999",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,
"Acer Aspire 5536,5810,5738,5742 Internal Laptop Keyboar...",https://www.flipkart.com//acer-aspire-5536-5810-5738-5742-internal-laptop-keyboard/p/itmebspn2wgdychp?pid=ACCEBSPNGCXYFY3F&lid=LSTACCEBSPNGCXYFY3FITHWLO&marketplace=FLIPKART&srno=s_3_105&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCEBSPNGCXYFY3F.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Black'],"₹1,100",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,3.8
AirCase Sleeve for 15-Inch to 15.6-Inch Designer Laptop...,https://www.flipkart.com//aircase-sleeve-15-inch-15-6-inch-designer-laptop-multipurpose-utility-pocket/p/itmeqxudetyhqyrg?pid=ACCEQXUDDBN2JPJX&lid=LSTACCEQXUDDBN2JPJXPHOJTR&marketplace=FLIPKART&srno=s_3_106&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCEQXUDDBN2JPJX.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Black'],₹749,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,4.5
Acer 5560 Internal Laptop Keyboard,https://www.flipkart.com//acer-5560-internal-laptop-keyboard/p/itmeethdktrqfhdt?pid=ACCEETHDGTFZVMZG&lid=LSTACCEETHDGTFZVMZGZLJTIA&marketplace=FLIPKART&srno=s_3_107&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCEETHDGTFZVMZG.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Black'],"₹1,090",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,
Acer R3-131T 65 W Adapter,https://www.flipkart.com//acer-r3-131t-65-w-adapter/p/itmezgczmqtyubbg?pid=ACCEZGCZGU496B3Z&lid=LSTACCEZGCZGU496B3ZUFQPQH&marketplace=FLIPKART&srno=s_3_108&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCEZGCZGU496B3Z.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Power Cord Included'],"₹1,789",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,3.6
Colorcase Flip Cover for Acer Iconia W3-810,https://www.flipkart.com//colorcase-flip-cover-acer-iconia-w3-810/p/itmep6rgrr6whvru?pid=ACCEP6RG5HMHXKQT&lid=LSTACCEP6RG5HMHXKQTHQVFGT&marketplace=FLIPKART&srno=s_3_109&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCEP6RG5HMHXKQT.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Black'],₹395,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,
Acer 4739Z 65 W Adapter,https://www.flipkart.com//acer-4739z-65-w-adapter/p/itmez67ff5kzpzpr?pid=ACCEZ67FPR5MZZGY&lid=LSTACCEZ67FPR5MZZGYMRJFMS&marketplace=FLIPKART&srno=s_3_110&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCEZ67FPR5MZZGY.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Power Cord Included'],"₹1,789",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,3.9
Acer 7730Z 65 W Adapter,https://www.flipkart.com//acer-7730z-65-w-adapter/p/itmezvh6jmyed4uq?pid=ACCEZVH6WFCWYAZM&lid=LSTACCEZVH6WFCWYAZMAKC8WY&marketplace=FLIPKART&srno=s_3_111&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCEZVH6WFCWYAZM.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Power Cord Included'],"₹1,789",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,
TECHON BWM-024 Wireless Optical Mouse,https://www.flipkart.com//techon-bwm-024-wireless-optical-mouse/p/itmfae3nrtfrfquf?pid=ACCFAEF5KVKBXTVH&lid=LSTACCFAEF5KVKBXTVHAPN0A5&marketplace=FLIPKART&srno=s_3_112&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCFAEF5KVKBXTVH.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,"['USB 2.0', 'Black']",₹329,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,3.7
Acer 7220 65 W Adapter,https://www.flipkart.com//acer-7220-65-w-adapter/p/itmezvh5yj2g6ecw?pid=ACCEZVH5YZQ6J65H&lid=LSTACCEZVH5YZQ6J65H8NOPXK&marketplace=FLIPKART&srno=s_3_113&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCEZVH5YZQ6J65H.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Power Cord Included'],"₹1,789",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,
Acer 4741ZG 65 W Adapter,https://www.flipkart.com//acer-4741zg-65-w-adapter/p/itmez67fhxvyrgeg?pid=ACCEZ67FWCAGATUZ&lid=LSTACCEZ67FWCAGATUZ6EAAM0&marketplace=FLIPKART&srno=s_3_114&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCEZ67FWCAGATUZ.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Power Cord Included'],"₹1,789",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,
Zebronics Comfort Wired Optical Mouse,https://www.flipkart.com//zebronics-comfort-wired-optical-mouse/p/itmfbuaex9jrymgv?pid=ACCFBT4TXCDVRHWN&lid=LSTACCFBT4TXCDVRHWN16LZNE&marketplace=FLIPKART&srno=s_3_115&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCFBT4TXCDVRHWN.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,"['USB 2.0', 'Black']",₹179,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,4
Acer 7250 65 W Adapter,https://www.flipkart.com//acer-7250-65-w-adapter/p/itmezvh6tckhptcg?pid=ACCEZVH6CKX8D753&lid=LSTACCEZVH6CKX8D753RPGG3Z&marketplace=FLIPKART&srno=s_3_116&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCEZVH6CKX8D753.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Power Cord Included'],"₹1,789",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,
Acer 8920G 65 W Adapter,https://www.flipkart.com//acer-8920g-65-w-adapter/p/itmez9cghhjygcrs?pid=ACCEZ9CGGRMWEHX5&lid=LSTACCEZ9CGGRMWEHX55CTZGC&marketplace=FLIPKART&srno=s_3_117&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCEZ9CGGRMWEHX5.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Power Cord Included'],"₹1,789",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,
EASYBIZZ Back Cover for Acer One 7,https://www.flipkart.com//easybizz-back-cover-acer-one-7/p/itmfeat52s5hvukv?pid=ACCFEAT28MVRJZHK&lid=LSTACCFEAT28MVRJZHKZWBOCO&marketplace=FLIPKART&srno=s_3_118&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCFEAT28MVRJZHK.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Black'],₹349,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,
Acer 7730G 65 W Adapter,https://www.flipkart.com//acer-7730g-65-w-adapter/p/itmezvh5znyb6tf6?pid=ACCEZVH5F49T3YSJ&lid=LSTACCEZVH5F49T3YSJXWLVT0&marketplace=FLIPKART&srno=s_3_119&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.ACCEZVH5F49T3YSJ.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Power Cord Included'],"₹1,789",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,
Acer 27 inch HD Monitor (S271HL),https://www.flipkart.com//acer-27-inch-hd-monitor-s271hl/p/itmf2tzs5nprbcwh?pid=MONF2SFZHMAZZGBC&lid=LSTMONF2SFZHMAZZGBCZNPJ5M&marketplace=FLIPKART&srno=s_3_120&otracker=search&otracker1=search&fm=organic&iid=8330d3e7-47b8-45aa-b421-e9b68b6d0d18.MONF2SFZHMAZZGBC.SEARCH&ssid=87dgqstrr40000001592381343785&qH=e4721cdedd884fee,['Response Time: 4 ms'],"₹14,999",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,5
Saco Screen Guard for Acer E5-573,https://www.flipkart.com//saco-screen-guard-acer-e5-573/p/itmdztat4gub67bf?pid=ACCEEGGBPBGVZHHG&lid=LSTACCEEGGBPBGVZHHG0LH79W&marketplace=FLIPKART&srno=s_4_121&otracker=search&otracker1=search&fm=organic&iid=0091f2a8-ec36-4d32-886d-a5f754102667.ACCEEGGBPBGVZHHG.SEARCH&ssid=n4tj61uf1s0000001592381346660&qH=e4721cdedd884fee,['Pack of 1'],₹473,https://rukminim1.flixcart.com/image/612/612/jhf5pjk0/screen-guard/screen-guard/5/r/q/saco-sg0516-02-original-imafffu4kyav2hgg.jpeg?q=70,
Acer 4830T 65 W Adapter,https://www.flipkart.com//acer-4830t-65-w-adapter/p/itmez686fxgrxthj?pid=ACCEZ686UYUJMDHH&lid=LSTACCEZ686UYUJMDHHBZA2YL&marketplace=FLIPKART&srno=s_4_122&otracker=search&otracker1=search&fm=organic&iid=0091f2a8-ec36-4d32-886d-a5f754102667.ACCEZ686UYUJMDHH.SEARCH&ssid=n4tj61uf1s0000001592381346660&qH=e4721cdedd884fee,['Power Cord Included'],"₹1,789",https://rukminim1.flixcart.com/image/612/612/laptop-adapter/z/x/y/acer-aspire-5020-original-imaemqwrzzdrsepx.jpeg?q=70,
Acer 4741ZG 65 W Adapter,https://www.flipkart.com//acer-4741zg-65-w-adapter/p/itmez67fhxvyrgeg?pid=ACCEZ67FWCAGATUZ&lid=LSTACCEZ67FWCAGATUZ6EAAM0&marketplace=FLIPKART&srno=s_4_123&otracker=search&otracker1=search&fm=organic&iid=0091f2a8-ec36-4d32-886d-a5f754102667.ACCEZ67FWCAGATUZ.SEARCH&ssid=n4tj61uf1s0000001592381346660&qH=e4721cdedd884fee,['Power Cord Included'],"₹1,789",https://rukminim1.flixcart.com/image/612/612/laptop-adapter/p/c/u/acer-7551g-original-imaemykuhrzh74ww.jpeg?q=70,
"Regatech Compatible for Aspire Travelmate AS10D51, 5742...",https://www.flipkart.com//regatech-compatible-aspire-travelmate-as10d51-5742-4738-4741-4739-e1-6-cell-laptop-battery/p/itmfg7eb3cyutp2r?pid=ACCFG2MYC5MDY6ZD&lid=LSTACCFG2MYC5MDY6ZDLI8HBD&marketplace=FLIPKART&srno=s_4_124&otracker=search&otracker1=search&fm=organic&iid=0091f2a8-ec36-4d32-886d-a5f754102667.ACCFG2MYC5MDY6ZD.SEARCH&ssid=n4tj61uf1s0000001592381346660&qH=e4721cdedd884fee,[],"₹1,799",https://rukminim1.flixcart.com/image/612/612/jxuq07k0/laptop-battery/6/z/d/regatech-compatible-for-aspire-travelmate-as10d51-5742-4738-4741-original-imafg2gjmkznqsxh.jpeg?q=70,3.6
