itemName,itemUrl,specifications,price,imageUrl,rating
spincart Rainbow 999 Wired USB Gaming Keyboard,https://www.flipkart.com//spincart-rainbow-999-wired-usb-gaming-keyboard/p/itmf87xk93day8ep?pid=ACCF86UTWZPP7RK7&lid=LSTACCF86UTWZPP7RK7SLWZBI&marketplace=FLIPKART&srno=s_3_53&otracker=search&otracker1=search&fm=organic&iid=ec685889-8dd4-43ac-9aff-e92881a2e859.ACCF86UTWZPP7RK7.SEARCH&ssid=c3zvnytpcg0000001592381525625&qH=21cb4bef2f76b785,"['For Desktop, Laptop', 'Case Material: Plastic', 'Size: Standard', 'Interface: Wired USB', 'Multimedia Keys', '6 months']",₹799,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,4.1
Asus ROG Strix G Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Gefo...,https://www.flipkart.com//asus-rog-strix-g-core-i5-9th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-g531gt-bq024t-gaming-laptop/p/itmfg9yrrazqt7dk?pid=COMFG9YREHZ9VBKH&lid=LSTCOMFG9YREHZ9VBKH8WVPW9&marketplace=FLIPKART&srno=s_3_54&otracker=search&otracker1=search&fm=organic&iid=en_cMznqADbcdG67Sg7KI98MSKaMLu9L%2FBtpPxDnqHlBGj29cpMUgbSpZheif9%2FCcrNiH5A3YlnzlLNRCncD6MHFg%3D%3D&ssid=c3zvnytpcg0000001592381525625&qH=21cb4bef2f76b785,"['60 Hz Refresh Rate- It can display upto 60 frames per second.', 'Intel Core i5 Processor (9th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD|256 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Limited International Hardware Warranty']","₹67,990",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,4.6
TECHON BWM-024 Wireless Optical Mouse,https://www.flipkart.com//techon-bwm-024-wireless-optical-mouse/p/itmfae3nrtfrfquf?pid=ACCFAEF5KVKBXTVH&lid=LSTACCFAEF5KVKBXTVHAPN0A5&marketplace=FLIPKART&srno=s_3_55&otracker=search&otracker1=search&fm=organic&iid=ec685889-8dd4-43ac-9aff-e92881a2e859.ACCFAEF5KVKBXTVH.SEARCH&ssid=c3zvnytpcg0000001592381525625&qH=21cb4bef2f76b785,"['Wireless', 'Interface: USB 2.0', 'Optical Mouse', '1 Year Manufacturer Warranty']",₹329,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,3.7
Dg Ming Wallet Case Cover for Asus ROG Phone ZS600KL,https://www.flipkart.com//dg-ming-wallet-case-cover-asus-rog-phone-zs600kl/p/itmf82882c7a259c?pid=ACCFNT7HYUUH6S7F&lid=LSTACCFNT7HYUUH6S7FBRSUVC&marketplace=FLIPKART&srno=s_3_56&otracker=search&otracker1=search&fm=organic&iid=ec685889-8dd4-43ac-9aff-e92881a2e859.ACCFNT7HYUUH6S7F.SEARCH&ssid=c3zvnytpcg0000001592381525625&qH=21cb4bef2f76b785,"['Suitable For: Mobile', 'Material: Leather', 'Theme: No Theme', 'Type: Wallet Case Cover', ""As Per Flipkart's Replacement / Return / Refund Policy""]",₹699,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,
Manasik Rog : Karan Aur Bachav,https://www.flipkart.com//manasik-rog-karan-aur-bachav/p/itmbe1f861d08163?pid=9789383110384&lid=LSTBOK9789383110384LTYHHB&marketplace=FLIPKART&srno=s_3_57&otracker=search&otracker1=search&fm=organic&iid=ec685889-8dd4-43ac-9aff-e92881a2e859.9789383110384.SEARCH&ssid=c3zvnytpcg0000001592381525625&qH=21cb4bef2f76b785,"['Language: Hindi', 'Binding: Hardcover', 'Publisher: Prabhat Prakashan', 'Genre: Law', 'ISBN: 9789383110384, 9789383110384', 'Pages: 124']",₹135,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,
D & Y Tempered Glass Guard for Asus ROG Phone II 2,https://www.flipkart.com//d-y-tempered-glass-guard-asus-rog-phone-ii-2/p/itm291924f974c25?pid=ACCFMDEBA855VDGD&lid=LSTACCFMDEBA855VDGDUO85J3&marketplace=FLIPKART&srno=s_3_58&otracker=search&otracker1=search&fm=organic&iid=ec685889-8dd4-43ac-9aff-e92881a2e859.ACCFMDEBA855VDGD.SEARCH&ssid=c3zvnytpcg0000001592381525625&qH=21cb4bef2f76b785,"['Scratch Resistant, Air-bubble Proof, Anti Fingerprint, Anti Reflection', 'Mobile', 'Tempered Glass', 'Removable']",₹299,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,3.8
"Aaralhub Back Cover for Asus ROG Phone II, Asus ROG Phone 2",https://www.flipkart.com//aaralhub-back-cover-asus-rog-phone-ii-2/p/itmd0c6e80c7e255?pid=ACCFNGW5QJYYJEZS&lid=LSTACCFNGW5QJYYJEZSHBZTUM&marketplace=FLIPKART&srno=s_3_59&otracker=search&otracker1=search&fm=organic&iid=ec685889-8dd4-43ac-9aff-e92881a2e859.ACCFNGW5QJYYJEZS.SEARCH&ssid=c3zvnytpcg0000001592381525625&qH=21cb4bef2f76b785,"['Suitable For: Mobile', 'Material: Rubber, Plastic', 'Theme: No Theme', 'Type: Back Cover']",₹209,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,
Asus ROG Strix G Core i7 9th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,https://www.flipkart.com//asus-rog-strix-g-core-i7-9th-gen-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-g531gt-al018t-gaming-laptop/p/itmfg9yrvckujfmx?pid=COMFG9YRZSSA3CZF&lid=LSTCOMFG9YRZSSA3CZFHOAXNB&marketplace=FLIPKART&srno=s_3_60&otracker=search&otracker1=search&fm=organic&iid=en_cMznqADbcdG67Sg7KI98MSKaMLu9L%2FBtpPxDnqHlBGjcqd75WajEwVcCXbJfT8oFqHWueFDn385ImRdD3YD1rg%3D%3D&ssid=c3zvnytpcg0000001592381525625&qH=21cb4bef2f76b785,"['120 Hz Refresh Rate- It can display upto 120 frames per second.', 'Intel Core i7 Processor (9th Gen)', '16 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Limited International Hardware Warranty']","₹81,990",//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,4.5
"Casewilla Back Cover for Asus ROG Phone II, Asus ROG Phone 2",https://www.flipkart.com//casewilla-back-cover-asus-rog-phone-ii-2/p/itm79ccc2eb84932?pid=ACCFH6J9HHM9HDRB&lid=LSTACCFH6J9HHM9HDRBW0PALW&marketplace=FLIPKART&srno=s_3_61&otracker=search&otracker1=search&fm=organic&iid=ec685889-8dd4-43ac-9aff-e92881a2e859.ACCFH6J9HHM9HDRB.SEARCH&ssid=c3zvnytpcg0000001592381525625&qH=21cb4bef2f76b785,"['Suitable For: Mobile', 'Material: Rubber, Silicon', 'Theme: No Theme', 'Type: Back Cover']",₹179,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,4.3
"INDICRAFT Back Cover for Vivo Y81, 1803, Printed",https://www.flipkart.com//indicraft-back-cover-vivo-y81-1803-printed/p/itmfhf5269bhz5q7?pid=ACCFHEEBX2CVNGYX&lid=LSTACCFHEEBX2CVNGYXCJ7FAH&marketplace=FLIPKART&srno=s_3_62&otracker=search&otracker1=search&fm=organic&iid=ec685889-8dd4-43ac-9aff-e92881a2e859.ACCFHEEBX2CVNGYX.SEARCH&ssid=c3zvnytpcg0000001592381525625&qH=21cb4bef2f76b785,"['Suitable For: Mobile', 'Material: Plastic', 'Theme: 3D/Hologram', 'Type: Back Cover']",₹248,//img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_9951d0.svg,
